1bcf54b2eb5f72763079a4851e9afd0a65c1b5a8ce5bf8e045b8bfd5,81.5,0,0,0.4206786927,0.3462464241,0.4617384419,0.3502981751,0.4416042703,0.5788924299,0.583387839,0.5757623477,0.4582972449,0.5239364907,0.4936824704,0.3462695784,0.3659004524,0.2993338002,0.2076323171,0.2273643665,0.2330359632,0
d612b761cd70b6d38922643ac28a2dcafd9aa4205bc957f4c7a62b84,80.5,0,0,0.4743907993,0.2717897571,0.4994336843,0.2953750279,0.4350537862,0.5068481607,0.5842370639,0.5734895365,0.4657744556,0.5670608871,0.5125911723,0.4643548018,0.3222290917,0.2655659406,0.1861642493,0.2306951192,0.2385648874,0
b5dd5bdeaae05d19e877e8afbb01c619b50cc09cbe505d94d3143c39,89,0,0,0.0173419024,0.3121656694,0.194301652,0.1820981371,0.5087341328,0.4520505845,0.5348641468,0.4147807469,0.458386498,0.5694342746,0.4435288072,0.5011368448,0.2513340131,0.31773777,0.175937446,0.1983028288,0.1944218166,0
b4812d5048dfce2148bdf8ddb2b8d257a84f2e533f37314272e7d7c5,0,0,0,0.5046173992,0.3053253751,0.5354050451,0.3169536271,0.3884354291,0.5011789541,0.5979191908,0.5744452147,0.4650010582,0.5822394245,0.5293383509,0.4786803516,0.2844339831,0.2752389629,0.1864230958,0.2196412692,0.1581439661,0
b2e5826b837adff03223e61f561a7757f0661bea0c66b49b0f00cbf2,86.5,0,0,0.0173419024,0.3113537225,0.1985711152,0.1824176695,0.5203787945,0.4746375231,0.498891452,0.4255327395,0.4625363452,0.5779464965,0.4438567198,0.5011368448,0.2526186257,0.3143090739,0.2035503873,0.2159130804,0.239262238,0
306bc2ed6b3111b0e510a8f61e8ad4a8adc67a97d7a727e78a4f404e,76,0,0,0.4743907993,0.2700258781,0.4928654269,0.3224327062,0.43652989,0.5882098739,0.5847625316,0.5694989867,0.4658465058,0.5545675751,0.5029360229,0.4546450656,0.3665314401,0.2816973236,0.2305347963,0.235607316,0.2740831024,0
5cd3fa1ae3ef5853f3007621e0e6d2ea556924ea8f4722abb64b1e40,94,0,0,0.3829578684,0.3311144426,0.4602199964,0.3494178053,0.4391251858,0.5822271597,0.5852765739,0.46230791,0.4473258796,0.5262136482,0.4931211919,0.3461017365,0.3710536277,0.2993338002,0.2039960866,0.2181452721,0.2332242186,0
31515cdcb6523a23a28d59f33f25876121008cff6e590bd0524f7d5f,93.5,0,0,0,0.424420445,0.3002382391,0.1706308307,0.4886211975,0.4608510023,0.4481227475,0.3764448943,0.4800133849,0.5442337127,0.5005629923,0.5047199744,0.2548094445,0.3159696054,0.1335089619,0.2208325364,0.0918863392,0
a9c3ea24e8d0fea7f8296a91cee8d2150ebff3108efe9f1d092a83ec,0,0,0,0.3829578684,0.333824626,0.4602180592,0.3503961378,0.442245468,0.5818602598,0.5850280188,0.463983453,0.4482129524,0.5261693016,0.4936824704,0.3461084935,0.3659004524,0.2993338002,0.2039960866,0.2181452721,0.2330359632,0
a8bc268e0376510d29c5f06269ba650d18ea9d306ccfacfc8131558c,86,0,0,0.3829578684,0.3311144426,0.4602227297,0.3533682347,0.4387469872,0.5815834968,0.5850947116,0.4623299018,0.4472275453,0.5262136482,0.4931437341,0.3461017365,0.3690016922,0.2993338002,0.2039960866,0.2181452721,0.2332242186,0
2e07f8a5cee582b642bb9e8c4dc475bcc3ab3699a322b01245bfb2ba,78,0,0,0.4743907993,0.2523089734,0.4902360883,0.340929127,0.4451114336,0.5735050783,0.5810468835,0.5665374069,0.4598105692,0.5399432367,0.5084798685,0.3511947905,0.3663108426,0.2751858568,0.2175712344,0.2342780126,0.2701937598,0
