File name,Timestamp,@timestamp,PID,Message,Offset,@timestamp
logdump_100000.json,2017-06-09 07:54:20,2017-06-09T07:54:21.011Z,6760,"[msg: 'Discussions of the course', course_id: '3357']",3983480,2017-06-09T07:54:21.011Z
logdump_100000.json,2017-06-09 07:54:20,2017-06-09T07:54:21.011Z,6760,"[msg: 'Session details of the course', course_id: '3357']",3983881,2017-06-09T07:54:21.011Z
logdump_100000.json,2017-06-09 07:54:42,2017-06-09T07:54:42.671Z,6760,"[msg: 'Session details of the course', course_id: '3356']",4001515,2017-06-09T07:54:42.671Z
logdump_100000.json,2017-06-09 07:54:42,2017-06-09T07:54:42.671Z,6760,[msg: 'On course show page'],4000910,2017-06-09T07:54:42.671Z
logdump_100000.json,2017-06-09 07:54:42,2017-06-09T07:54:42.671Z,6760,"[msg: 'Discussions of the course', course_id: '3356']",4001303,2017-06-09T07:54:42.671Z
logdump_100000.json,2017-06-09 07:54:42,2017-06-09T07:54:42.671Z,6760,"[msg: 'Course details', course_id: '3356']",4001099,2017-06-09T07:54:42.671Z
logdump_200000.json,2017-06-13 14:14:42,2017-06-13T14:14:45.163Z,26541,[msg: User on user_curriculums page.],62327230,2017-06-13T14:14:45.163Z
logdump_200000.json,2017-06-13 14:14:42,2017-06-13T14:14:45.163Z,26541,"[msg: 'phrase cloud for the video', youtube_id: 'PWm2-4iAOIY']",62327457,2017-06-13T14:14:45.163Z
logdump_300000.json,2017-06-13 14:14:42,2017-06-13T14:14:45.163Z,26541,[msg: User on curriculum index page.],62327045,2017-06-13T14:14:45.163Z
logdump_200000.json,2017-06-13 14:14:44,2017-06-13T14:14:45.163Z,26541,[msg: User on curriculum show page.],62329796,2017-06-13T14:14:45.163Z
logdump_300000.json,2017-06-13 14:14:44,2017-06-13T14:14:45.163Z,26541,[msg: User on curriculum leaderboard page.],62329611,2017-06-13T14:14:45.163Z
logdump_300000.json,2017-06-13 14:15:42,2017-06-13T14:15:43.914Z,26541,"[msg: 'phrase cloud for the video', youtube_id: 'PWm2-4iAOIY']",62366471,2017-06-13T14:15:43.914Z
logdump_300000.json,2017-06-13 14:16:18,2017-06-13T14:16:19.349Z,26541,"[msg: 'Discussions of the sessions', session_id: '5982']",62400412,2017-06-13T14:16:19.349Z
logdump_200000.json,2017-06-13 14:16:19,2017-06-13T14:16:19.349Z,26541,"[msg: 'Assignments of the sessions', session_id: '5982']",62400619,2017-06-13T14:16:19.349Z
logdump_300000.json,2017-06-13 14:16:19,2017-06-13T14:16:20.349Z,26541,"[msg: 'details of the session', session_id: '5982']",62400817,2017-06-13T14:16:20.349Z
logdump_200000.json,2017-06-13 14:16:36,2017-06-13T14:16:37.535Z,26541,"[msg: 'Discussions of the sessions', session_id: '5982']",62409888,2017-06-13T14:16:37.535Z
logdump_300000.json,2017-06-13 14:16:36,2017-06-13T14:16:37.535Z,26541,"[msg: 'details of the session', session_id: '5982']",62410086,2017-06-13T14:16:37.535Z
logdump_200000.json,2017-06-13 14:16:37,2017-06-13T14:16:37.535Z,26541,"[playlist_id: '4421', content_id: '85115', msg: 'User is on content show page']",62410781,2017-06-13T14:16:37.535Z
logdump_300000.json,2017-06-13 14:16:39,2017-06-13T14:16:40.597Z,26541,"[playlist_id: '4421', content_id: '85115', msg: 'User is on content show page']",62413027,2017-06-13T14:16:40.597Z
logdump_200000.json,2017-06-13 14:16:40,2017-06-13T14:16:40.597Z,26541,"[msg: 'phrase cloud for the video', youtube_id: 'd4F9jvMBk0Y']",62413435,2017-06-13T14:16:40.597Z
logdump_200000.json,2017-06-13 14:16:41,2017-06-13T14:16:42.597Z,26541,"[log: 'Client log', msg: 'Youtube video is buffering  content_id : 85115 : of unit :  : of Course : 3356 : video id  : d4F9jvMBk0Y : kenlistID : 4421 at : 0 seconds.']",62414762,2017-06-13T14:16:42.597Z
logdump_200000.json,2017-06-13 14:16:44,2017-06-13T14:16:44.659Z,26541,"[log: 'Client log', msg: 'User is playing content_id : 85115 : of unit :  : of Course : 3356 : video : d4F9jvMBk0Y : kenlistID : 4421 at : 0.01699995994567871 seconds.']",62415901,2017-06-13T14:16:44.659Z
logdump_200000.json,2017-06-13 14:18:15,2017-06-13T14:18:16.760Z,26541,"[msg: 'Discussions of the sessions', session_id: '5982']",62474593,2017-06-13T14:18:16.760Z
logdump_300000.json,2017-06-13 14:18:15,2017-06-13T14:18:16.760Z,26541,"[msg: 'details of the session', session_id: '5982']",62474179,2017-06-13T14:18:16.760Z
logdump_300000.json,2017-06-13 14:18:15,2017-06-13T14:18:16.760Z,26541,"[msg: 'Assignments of the sessions', session_id: '5982']",62474386,2017-06-13T14:18:16.760Z
logdump_200000.json,2017-06-13 14:18:18,2017-06-13T14:18:19.820Z,26541,"[msg: 'Assignments of the sessions', session_id: '5983']",62475661,2017-06-13T14:18:19.820Z
logdump_200000.json,2017-06-13 14:18:18,2017-06-13T14:18:19.820Z,26541,"[msg: 'details of the session', session_id: '5983']",62474791,2017-06-13T14:18:19.820Z
logdump_200000.json,2017-06-13 14:18:18,2017-06-13T14:18:19.820Z,26541,"[msg: 'Discussions of the sessions', session_id: '5983']",62475454,2017-06-13T14:18:19.820Z
logdump_200000.json,2017-06-13 14:18:22,2017-06-13T14:18:22.821Z,26541,"[msg: 'details of the session', session_id: '5984']",62476628,2017-06-13T14:18:22.821Z
