2017-06-19 09:53:54,26541,"[log: 'Client log', msg: 'Youtube video is buffering  content_id : 85177 : of unit :  : of Course : 3356 : video id  : 4TIQYEv1OsE : kenlistID : 4425 at : 0 seconds.']",289102992,2017-06-19T09:53:54.379Z
2017-06-19 09:53:56,26541,"[log: 'Client log', msg: 'User is playing content_id : 85177 : of unit :  : of Course : 3356 : video : 4TIQYEv1OsE : kenlistID : 4425 at : 0.007999897003173828 seconds.']",289119560,2017-06-19T09:53:56.405Z
2017-06-19 09:57:38,26541,"[log: 'Client log', msg: 'User is playing content_id : 85177 : of unit :  : of Course : 3356 : video : 4TIQYEv1OsE : kenlistID : 4425 at : 155.6789026243497 seconds.']",289202295,2017-06-19T09:57:39.595Z
2017-06-19 09:57:36,26541,"[log: 'Client log', msg: 'User is playing content_id : 85177 : of unit :  : of Course : 3356 : video : 4TIQYEv1OsE : kenlistID : 4425 at : 170.8718583689327 seconds.']",289200891,2017-06-19T09:57:36.595Z
2017-06-19 09:57:36,26541,"[log: 'Client log', msg: 'User is paused content_id : 85177 : of unit :  : of Course : 3356 : video : 4TIQYEv1OsE : kenlistID : 4425 at : 170.83185840707966 seconds.']",289201359,2017-06-19T09:57:36.595Z
2017-06-19 09:57:56,26541,"[log: 'Client log', msg: 'User is playing content_id : 85177 : of unit :  : of Course : 3356 : video : 4TIQYEv1OsE : kenlistID : 4425 at : 0.02700018882751465 seconds.']",289211631,2017-06-19T09:57:57.707Z
2017-06-19 09:57:56,26541,"[playlist_id: '4425', content_id: '85178', msg: 'User is on content show page']",289211857,2017-06-19T09:57:57.707Z
2017-06-19 09:57:13,26541,"[log: 'Client log', msg: 'User is paused content_id : 85177 : of unit :  : of Course : 3356 : video : 4TIQYEv1OsE : kenlistID : 4425 at : 192.41061946902656 seconds.']",289193555,2017-06-19T09:57:14.457Z
2017-06-19 09:57:45,26541,"[log: 'Client log', msg: 'User is playing content_id : 85177 : of unit :  : of Course : 3356 : video : 4TIQYEv1OsE : kenlistID : 4425 at : 192.48061940226935 seconds.']",289208212,2017-06-19T09:57:45.624Z
2017-06-19 09:58:05,26541,"[log: 'Client log', msg: 'User is paused content_id : 85177 : of unit :  : of Course : 3356 : video : 4TIQYEv1OsE : kenlistID : 4425 at : 233.76991150442478 seconds.']",289215762,2017-06-19T09:58:06.762Z
2017-06-19 09:57:24,26541,"[log: 'Client log', msg: 'User is paused content_id : 85177 : of unit :  : of Course : 3356 : video : 4TIQYEv1OsE : kenlistID : 4425 at : 244.902773 seconds.']",289195029,2017-06-19T09:57:24.512Z
2017-06-19 10:06:44,26541,"[log: 'Client log', msg: 'Youtube video is buffering  content_id : 85178 : of unit :  : of Course : 3356 : video id  : QSfeWtmWynI : kenlistID : 4425 at : 42.696583000000004 seconds.']",289578770,2017-06-19T10:06:44.790Z
2017-06-19 10:06:07,26541,"[msg: 'phrase cloud for the video', youtube_id: 'QSfeWtmWynI']",289555828,2017-06-19T10:06:07.575Z
2017-06-19 10:09:44,26541,"[log: 'Client log', msg: 'User is paused content_id : 85178 : of unit :  : of Course : 3356 : video : QSfeWtmWynI : kenlistID : 4425 at : 252.53097345132744 seconds.']",289756972,2017-06-19T10:09:45.918Z
2017-06-19 10:10:25,26541,"[log: 'Client log', msg: 'Youtube video is buffering  content_id : 85179 : of unit :  : of Course : 3356 : video id  : aIyu-63ruMU : kenlistID : 4425 at : 0 seconds.']",289787323,2017-06-19T10:10:26.173Z
2017-06-19 10:10:16,26541,"[log: 'Client log', msg: 'User watched content_id : 85178 : of unit :  : of Course : 3356 : video : QSfeWtmWynI : kenlistID : 4425']",289781791,2017-06-19T10:10:17.139Z
2017-06-19 10:11:57,26541,"[log: 'Client log', msg: 'User is playing content_id : 85179 : of unit :  : of Course : 3356 : video : aIyu-63ruMU : kenlistID : 4425 at : 189.71619499046326 seconds.']",289831253,2017-06-19T10:11:58.774Z
2017-06-19 10:12:45,26541,"[log: 'Client log', msg: 'User is playing content_id : 85179 : of unit :  : of Course : 3356 : video : aIyu-63ruMU : kenlistID : 4425 at : 735.1175038035431 seconds.']",289860009,2017-06-19T10:12:47.096Z
2017-06-19 10:12:11,26541,"[log: 'Client log', msg: 'User is playing content_id : 85179 : of unit :  : of Course : 3356 : video : aIyu-63ruMU : kenlistID : 4425 at : 276.66786702966266 seconds.']",289843659,2017-06-19T10:12:11.871Z
2017-06-19 10:12:13,26541,"[log: 'Client log', msg: 'User is playing content_id : 85179 : of unit :  : of Course : 3356 : video : aIyu-63ruMU : kenlistID : 4425 at : 434.77536289670826 seconds.']",289847609,2017-06-19T10:12:13.872Z
2017-06-19 10:12:13,26541,"[log: 'Client log', msg: 'Youtube video is buffering  content_id : 85179 : of unit :  : of Course : 3356 : video id  : aIyu-63ruMU : kenlistID : 4425 at : 434.7433628318584 seconds.']",289848109,2017-06-19T10:12:13.872Z
2017-06-19 10:12:40,26541,"[log: 'Client log', msg: 'Youtube video is buffering  content_id : 85179 : of unit :  : of Course : 3356 : video id  : aIyu-63ruMU : kenlistID : 4425 at : 735.1115044247788 seconds.']",289856555,2017-06-19T10:12:41.032Z
2017-06-19 10:13:30,26541,"[log: 'Client log', msg: 'User is playing content_id : 85179 : of unit :  : of Course : 3356 : video : aIyu-63ruMU : kenlistID : 4425 at : 1331.908575011444 seconds.']",289889692,2017-06-19T10:13:31.388Z
2017-06-19 10:14:47,26541,"[log: 'Client log', msg: 'User is playing content_id : 85179 : of unit :  : of Course : 3356 : video : aIyu-63ruMU : kenlistID : 4425 at : 2074.9305044781845 seconds.']",289909178,2017-06-19T10:14:47.878Z
2017-06-19 10:15:38,26541,"[log: 'Client log', msg: 'Youtube video is buffering  content_id : 85180 : of unit :  : of Course : 3356 : video id  : b5Xi1LfeJdw : kenlistID : 4425 at : 0 seconds.']",289926645,2017-06-19T10:15:39.207Z
2017-06-19 10:14:49,26541,"[log: 'Client log', msg: 'User is playing content_id : 85179 : of unit :  : of Course : 3356 : video : aIyu-63ruMU : kenlistID : 4425 at : 2213.4539379672665 seconds.']",289914782,2017-06-19T10:14:49.879Z
2017-06-19 10:16:19,26541,"[log: 'Client log', msg: 'Youtube video is buffering  content_id : 85180 : of unit :  : of Course : 3356 : video id  : b5Xi1LfeJdw : kenlistID : 4425 at : 23.957522123893806 seconds.']",289937632,2017-06-19T10:16:19.474Z
2017-06-19 10:23:55,26541,"[log: 'Client log', msg: 'Youtube video is buffering  content_id : 85182 : of unit :  : of Course : 3356 : video id  : Xv55EYGIUn4 : kenlistID : 4425 at : 8.196643 seconds.']",290133930,2017-06-19T10:23:56.659Z
2017-06-19 10:40:56,26541,"[log: 'Client log', msg: 'User is playing content_id : 85182 : of unit :  : of Course : 3356 : video : Xv55EYGIUn4 : kenlistID : 4425 at : 1964.5486871201629 seconds.']",290694392,2017-06-19T10:40:56.538Z
2017-06-19 10:40:56,26541,"[log: 'Client log', msg: 'Youtube video is buffering  content_id : 85182 : of unit :  : of Course : 3356 : video id  : Xv55EYGIUn4 : kenlistID : 4425 at : 1964.349687 seconds.']",290694880,2017-06-19T10:40:56.538Z
2017-06-19 10:40:57,26541,"[log: 'Client log', msg: 'User is paused content_id : 85182 : of unit :  : of Course : 3356 : video : Xv55EYGIUn4 : kenlistID : 4425 at : 2402.0973451327436 seconds.']",290697724,2017-06-19T10:40:57.579Z
2017-06-19 10:44:40,26541,"[playlist_id: '4425', content_id: '85183', msg: 'User is on content show page']",290849315,2017-06-19T10:44:40.443Z
2017-06-19 10:44:46,26541,"[log: 'Client log', msg: 'User is playing content_id : 85183 : of unit :  : of Course : 3356 : video : B-2nzWfJE-k : kenlistID : 4425 at : 0.009000062942504883 seconds.']",290853633,2017-06-19T10:44:46.486Z
2017-06-19 10:45:42,26541,"[log: 'Client log', msg: 'User is paused content_id : 85183 : of unit :  : of Course : 3356 : video : B-2nzWfJE-k : kenlistID : 4425 at : 149.84070796460176 seconds.']",290887637,2017-06-19T10:45:43.001Z
2017-06-19 10:45:42,26541,"[log: 'Client log', msg: 'User is playing content_id : 85183 : of unit :  : of Course : 3356 : video : B-2nzWfJE-k : kenlistID : 4425 at : 149.86470789402986 seconds.']",290888107,2017-06-19T10:45:43.001Z
